StartDate,EndDate,Progress,Duration (in seconds),RecordedDate,ResponseId,DistributionChannel,UserLanguage,Condition,Condition_name,Allergy_DV,Allergy_punish_no_punish,Const_DV,Constr_punish_no_punish,Law_opinion,Gender,Age,Lang,Uni,Uni_name,Education_group,Group_code,Main_studies,Semester,Advanced,Other_studies1,Other_studies2,Technical_problems
2018-11-13T06:15:14Z,2018-11-13T06:25:29Z,100,614,2018-11-13T06:25:29Z,R_2cwHY0HjcQ03Idm,anonymous,DE,0,No Harm,3,1,12,1,4,3,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-13T11:30:24Z,2018-11-13T11:32:53Z,100,149,2018-11-13T11:32:53Z,R_2dGhw1afj6dWStr,anonymous,DE,0,No Harm,3,1,3,1,3,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-13T15:08:02Z,2018-11-13T15:13:03Z,100,301,2018-11-13T15:13:03Z,R_2rrt82h75cDISO3,anonymous,DE,0,No Harm,2,1,2,1,5,1,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-14T02:10:44Z,2018-11-14T02:14:46Z,100,242,2018-11-14T02:14:47Z,R_2SxC7fcrjl7l0HH,anonymous,DE,0,No Harm,8,1,10,1,5,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-19T07:41:57Z,2018-11-19T07:52:12Z,100,614,2018-11-19T07:52:12Z,R_2co8qAb3drtPCTg,anonymous,DE,0,No Harm,7,1,5,1,8,1,22,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-19T13:38:29Z,2018-11-19T13:41:26Z,100,176,2018-11-19T13:41:26Z,R_1dtvRRa6HqslstN,anonymous,DE,0,No Harm,20,1,20,1,20,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:05:40Z,2018-11-22T08:10:23Z,100,283,2018-11-22T08:10:23Z,R_DwXTyS2S08ygan7,anonymous,DE,0,No Harm,0,0,2,1,0,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:06:53Z,2018-11-22T08:11:43Z,100,289,2018-11-22T08:11:43Z,R_1Cdwjd4hAEap2SC,anonymous,DE,0,No Harm,1,1,3,1,3,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:09:11Z,2018-11-22T08:12:08Z,100,176,2018-11-22T08:12:08Z,R_RxjEd6jsoyk6eKR,anonymous,DE,0,No Harm,10,1,10,1,3,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:06:45Z,2018-11-22T08:13:19Z,100,393,2018-11-22T08:13:19Z,R_2CevxncyWW6ahKI,anonymous,DE,0,No Harm,5,1,5,1,5,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:08:42Z,2018-11-22T08:13:27Z,100,284,2018-11-22T08:13:27Z,R_2170MdyKCW04DlX,anonymous,DE,0,No Harm,5,1,15,1,15,1,24,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:09:46Z,2018-11-22T08:14:07Z,100,260,2018-11-22T08:14:07Z,R_2f1E5gUrxMfbB0x,anonymous,DE,0,No Harm,5,1,5,1,10,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:10:52Z,2018-11-22T08:14:08Z,100,196,2018-11-22T08:14:08Z,R_1hY9KucPWgNpNTH,anonymous,DE,0,No Harm,0,0,0,0,5,1,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:09:47Z,2018-11-22T08:14:16Z,100,268,2018-11-22T08:14:16Z,R_vUXtaJQ1vFe1nFv,anonymous,DE,0,No Harm,15,1,21,1,15,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:08:57Z,2018-11-22T08:15:25Z,100,387,2018-11-22T08:15:25Z,R_2zLX1mfKrdtkRM7,anonymous,DE,0,No Harm,3,1,3,1,3,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:12:02Z,2018-11-22T08:16:15Z,100,253,2018-11-22T08:16:16Z,R_20ZfdsXS0blgRqq,anonymous,DE,0,No Harm,5,1,7,1,3,2,24,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:08:33Z,2018-11-22T08:16:49Z,100,496,2018-11-22T08:16:49Z,R_7WFhUtBxzWVu7Ul,anonymous,DE,0,No Harm,0,0,5,1,5,1,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T09:02:35Z,2018-11-22T09:10:39Z,100,483,2018-11-22T09:10:39Z,R_2cedEah38sFf5FS,anonymous,DE,0,No Harm,0,0,0,0,2,1,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T11:31:30Z,2018-11-22T11:35:02Z,100,212,2018-11-22T11:35:02Z,R_1lsjIiJJobvIYjK,anonymous,DE,0,No Harm,2,1,10,1,10,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T11:47:40Z,2018-11-22T11:53:05Z,100,325,2018-11-22T11:53:06Z,R_2OHC9lcXoVn7cy9,anonymous,DE,0,No Harm,1,1,1,1,5,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-23T03:42:41Z,2018-11-23T03:50:23Z,100,462,2018-11-23T03:50:24Z,R_2ffZKHeapbkngHJ,anonymous,DE,0,No Harm,5,1,3,1,7,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-22T08:10:33Z,2018-11-22T08:15:38Z,92,305,2018-11-23T08:15:57Z,R_1C1u3WDKMhJHzn3,anonymous,DE,0,No Harm,1,1,3,1,10,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-24T03:09:02Z,2018-11-24T03:20:39Z,100,697,2018-11-24T03:20:40Z,R_1LoOgcJ7agRgFSy,anonymous,DE,0,No Harm,15,1,15,1,15,1,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-24T04:05:13Z,2018-11-24T04:12:59Z,100,465,2018-11-24T04:12:59Z,R_1N3yFvcHHB12u9y,anonymous,DE,0,No Harm,2,1,2,1,4,1,19,1,1,RUB,lawyers,0,1,1,0,2,2,Es gab keine technischen Probleme während der Studie.
2018-11-25T04:02:58Z,2018-11-25T04:05:56Z,100,178,2018-11-25T04:05:56Z,R_2zU2UNI8cinQoEz,anonymous,DE,0,No Harm,2,1,2,1,1,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-26T01:59:49Z,2018-11-26T02:04:54Z,100,305,2018-11-26T02:04:55Z,R_2qjY2AQEH8Rxs8x,anonymous,DE,0,No Harm,0,0,4,1,5,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-26T05:54:21Z,2018-11-26T06:00:05Z,100,343,2018-11-26T06:00:05Z,R_3Pc1xMRfUvmioN5,anonymous,DE,0,No Harm,20,1,20,1,12,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-26T06:00:06Z,2018-11-26T06:08:16Z,100,489,2018-11-26T06:08:16Z,R_22DrwF5fCJMdtsA,anonymous,DE,0,No Harm,8,1,7,1,7,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-26T06:05:50Z,2018-11-26T06:12:40Z,100,409,2018-11-26T06:12:40Z,R_1DI5JlSuWY1O9ee,anonymous,DE,0,No Harm,2,1,5,1,5,1,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-26T06:09:08Z,2018-11-26T10:13:29Z,100,14660,2018-11-26T10:13:29Z,R_2AKdxYQVTcrtKvG,anonymous,DE,0,No Harm,0,0,2,1,3,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-27T04:50:55Z,2018-11-27T04:53:40Z,100,164,2018-11-27T04:53:40Z,R_2ANhVrRtww1RME8,anonymous,DE,0,No Harm,3,1,4,1,4,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-28T12:01:41Z,2018-11-28T12:08:52Z,100,430,2018-11-28T12:08:52Z,R_2cheUw9jNEjD1Uk,anonymous,DE,0,No Harm,5,1,5,1,3,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-28T12:54:18Z,2018-11-28T12:57:23Z,100,184,2018-11-28T12:57:23Z,R_UQhBOZqmumuwjuN,anonymous,DE,0,No Harm,0,0,0,0,5,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-28T14:33:39Z,2018-11-28T14:38:23Z,100,283,2018-11-28T14:38:24Z,R_2qf9l1E3cIjQ9Xo,anonymous,DE,0,No Harm,1,1,2,1,8,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-28T15:01:35Z,2018-11-28T15:06:39Z,100,303,2018-11-28T15:06:39Z,R_2e82F2ycClq8GHm,anonymous,DE,0,No Harm,1,1,3,1,5,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-28T23:32:24Z,2018-11-28T23:36:35Z,100,251,2018-11-28T23:36:35Z,R_32PXxkfGmitWv9b,anonymous,DE,0,No Harm,5,1,5,1,10,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-29T07:51:34Z,2018-11-29T07:55:04Z,100,209,2018-11-29T07:55:05Z,R_307VlqoZWqEeJII,anonymous,DE,0,No Harm,0,0,5,1,5,2,24,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-29T09:03:54Z,2018-11-29T09:08:21Z,100,267,2018-11-29T09:08:22Z,R_1FfUDIvJKWQcCdH,anonymous,DE,0,No Harm,1,1,2,1,1,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-29T12:48:47Z,2018-11-29T12:55:20Z,100,393,2018-11-29T12:55:20Z,R_1r2fr97qbmzN94o,anonymous,DE,0,No Harm,0,0,15,1,8,2,23,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-29T14:53:37Z,2018-11-29T14:55:54Z,100,137,2018-11-29T14:55:54Z,R_vUKW4HikFLdL5n3,anonymous,DE,0,No Harm,3,1,3,1,3,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-11-30T07:42:33Z,2018-11-30T07:46:12Z,100,218,2018-11-30T07:46:13Z,R_tKAefoGLzKQlZyp,anonymous,DE,0,No Harm,5,1,5,1,5,1,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2018-12-02T12:37:58Z,2018-12-02T12:45:12Z,100,434,2018-12-02T12:45:13Z,R_3QKUAvRiayN67eH,anonymous,DE,0,No Harm,5,1,5,1,4,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,NA
2019-01-06T10:36:27Z,2019-01-06T10:41:48Z,100,320,2019-01-06T10:41:48Z,R_331PVhONTBnSWOF,anonymous,DE,0,No Harm,10,1,15,1,7,2,33,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-06T11:02:23Z,2019-01-06T11:07:16Z,100,292,2019-01-06T11:07:16Z,R_D0QQxJi5t472JoZ,anonymous,DE,0,No Harm,3,1,3,1,5,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,Warum waren alle Protagonisten männlich?
2019-01-06T11:04:40Z,2019-01-06T11:09:22Z,100,281,2019-01-06T11:09:22Z,R_2bWu9lCsrzeOAcz,anonymous,DE,0,No Harm,7,1,10,1,7,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-06T12:03:37Z,2019-01-06T12:17:31Z,100,834,2019-01-06T12:17:32Z,R_1MKgwZRQosq07c6,anonymous,DE,0,No Harm,0,0,0,0,5,1,28,1,1,HHU,lawyers,0,1,1,0,2,2,"Die Fragestellung geht automatisch davon aus, dass Strafe generell und Gefengnisstrafe im speziellen eine adequate Form ist auf ungewolltes Verhalten zu reagieren. Sofern das Konzept von Gefängnisstrafe generell abgelehnt wird, kann innerhalb dieses Fragebogens keine adequate Antwort außer ""0"" abgegeben werden. Dies verfälscht ggf. die Ergebnisse sofern durch den*die Ausfüllende dennoch eine Reaktion auf die Handlungen als notwendig erachtet wird"
2019-01-06T12:17:42Z,2019-01-06T12:30:42Z,100,780,2019-01-06T12:30:42Z,R_2XafzNIFFsqT2GN,anonymous,DE,0,No Harm,8,1,8,1,15,1,18,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-06T12:56:49Z,2019-01-06T13:00:14Z,100,205,2019-01-06T13:00:15Z,R_3FPbPxjzS8EEIHa,anonymous,DE,0,No Harm,3,1,3,1,5,1,19,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-06T16:18:38Z,2019-01-06T16:22:50Z,100,252,2019-01-06T16:22:51Z,R_1hX5LV78bhnAHJk,anonymous,DE,0,No Harm,1,1,3,1,2,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-07T01:33:27Z,2019-01-07T01:40:12Z,100,405,2019-01-07T01:40:13Z,R_Uu8AWcQOb7iSFqx,anonymous,DE,0,No Harm,0,0,0,0,10,1,18,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-07T04:32:36Z,2019-01-07T04:36:53Z,100,256,2019-01-07T04:36:53Z,R_1cYpFbu5jYAIFLO,anonymous,DE,0,No Harm,25,1,25,1,10,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-06T10:33:16Z,2019-01-06T10:43:59Z,92,643,2019-01-07T10:44:00Z,R_SZBOX96POCNGexH,anonymous,DE,0,No Harm,8,1,8,1,8,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-06T12:40:18Z,2019-01-06T12:44:49Z,92,271,2019-01-07T12:44:49Z,R_24OYOZSGJrtlOYc,anonymous,DE,0,No Harm,7,1,5,1,7,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-07T14:44:07Z,2019-01-07T14:48:48Z,100,280,2019-01-07T14:48:48Z,R_1pLmkjotQ0LfoK1,anonymous,DE,0,No Harm,3,1,5,1,10,2,38,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-08T05:25:41Z,2019-01-08T05:29:23Z,92,222,2019-01-09T05:29:36Z,R_3Hzye6Dy0OFwhl4,anonymous,DE,0,No Harm,5,1,5,1,7,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-09T05:35:38Z,2019-01-09T05:45:16Z,100,577,2019-01-09T05:45:16Z,R_U9kvCEfhZmqHWlr,anonymous,DE,0,No Harm,10,1,12,1,5,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-09T09:50:56Z,2019-01-09T09:55:24Z,100,267,2019-01-09T09:55:24Z,R_22RL3fTpAyb7Zqh,anonymous,DE,0,No Harm,3,1,4,1,8,2,21,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-08T13:41:42Z,2019-01-08T13:47:15Z,92,333,2019-01-09T13:47:39Z,R_OCoOaQmwEjItr21,anonymous,DE,0,No Harm,0,0,0,0,5,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-10T08:22:52Z,2019-01-10T08:27:23Z,100,271,2019-01-10T08:27:24Z,R_xlLOJ8NkRKmuqRP,anonymous,DE,0,No Harm,5,1,5,1,5,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,NA
2019-01-21T03:21:57Z,2019-01-21T03:27:03Z,100,305,2019-01-21T03:27:03Z,R_2ZZIIWvyNibD5qp,anonymous,DE,0,No Harm,1,1,3,1,3,1,22,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T04:31:35Z,2019-01-21T04:35:50Z,100,254,2019-01-21T04:35:50Z,R_UWH44r2nhy0c7cZ,anonymous,DE,0,No Harm,0,0,0,0,3,2,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T04:37:35Z,2019-01-21T04:41:20Z,100,224,2019-01-21T04:41:21Z,R_2QFmhIoCJXu0Uq5,anonymous,DE,0,No Harm,10,1,10,1,5,1,18,1,1,Goettingen,lawyers,0,1,1,0,2,2,/
2019-01-21T04:56:31Z,2019-01-21T04:59:55Z,100,204,2019-01-21T04:59:55Z,R_3ElHrrTu0AgLva1,anonymous,DE,0,No Harm,2,1,2,1,2,2,20,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T05:02:18Z,2019-01-21T05:08:53Z,100,394,2019-01-21T05:08:53Z,R_2b3FNw3vqP3B5Ap,anonymous,DE,0,No Harm,2,1,1,1,3,2,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T05:00:25Z,2019-01-21T05:09:17Z,100,531,2019-01-21T05:09:18Z,R_2zoplOSUlcKQR2c,anonymous,DE,0,No Harm,4,1,4,1,10,1,18,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T05:07:30Z,2019-01-21T05:14:05Z,100,394,2019-01-21T05:14:05Z,R_db4c1zo6nXsbQMF,anonymous,DE,0,No Harm,8,1,8,1,8,1,20,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T05:21:43Z,2019-01-21T05:28:08Z,100,385,2019-01-21T05:28:08Z,R_1GDIaafwHCybuoP,anonymous,DE,0,No Harm,1,1,1,1,1,2,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T05:27:18Z,2019-01-21T05:36:37Z,100,559,2019-01-21T05:36:37Z,R_25SHUCfnVQeiKLl,anonymous,DE,0,No Harm,8,1,8,1,8,1,20,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2019-01-21T05:32:37Z,2019-01-21T05:36:38Z,100,240,2019-01-21T05:36:38Z,R_Ybhgc2sltni0Yil,anonymous,DE,0,No Harm,0,0,0,0,5,1,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,NA
2018-10-26T08:26:37Z,2018-10-26T08:30:25Z,100,228,2018-10-26T08:30:26Z,R_z87VcVZ6tEmojWF,anonymous,DE,0,No Harm,5,1,5,1,3,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,NA
2018-10-26T08:57:45Z,2018-10-26T09:01:21Z,100,216,2018-10-26T09:01:21Z,R_3jUxlCopB6ANX3L,anonymous,DE,0,No Harm,2,1,7,1,3,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,NA
2018-10-26T10:43:51Z,2018-10-26T10:47:49Z,100,238,2018-10-26T10:47:49Z,R_Zyi2je0psFetQC5,anonymous,DE,0,No Harm,12,1,8,1,10,2,21,1,1,RUB,lawyers,1,1,3,2,2,2,NA
2018-10-26T11:03:12Z,2018-10-26T11:08:41Z,100,329,2018-10-26T11:08:41Z,R_33ajIdT9TmFFn7r,anonymous,DE,0,No Harm,3,1,3,1,2,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,NA
2018-10-27T09:05:13Z,2018-10-27T09:12:22Z,100,429,2018-10-27T09:12:22Z,R_3iFo14z8xt8Crkw,anonymous,DE,0,No Harm,5,1,5,1,3,2,25,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-27T07:44:46Z,2018-10-27T07:51:04Z,92,377,2018-10-28T07:51:04Z,R_3ltX8nwngjd8Aer,anonymous,DE,0,No Harm,0,0,1,1,3,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,NA
2018-10-29T06:12:17Z,2018-10-29T06:16:53Z,100,276,2018-10-29T06:16:54Z,R_1kLgjdzHOEXjiYO,anonymous,DE,0,No Harm,6,1,6,1,6,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,NA
2018-10-29T08:46:14Z,2018-10-29T08:51:26Z,100,311,2018-10-29T08:51:26Z,R_1HoCwj2OKcrMBBK,anonymous,DE,0,No Harm,2,1,2,1,10,2,22,1,1,RUB,lawyers,1,1,7,2,2,2,NA
2018-10-29T08:39:20Z,2018-10-29T08:52:03Z,100,762,2018-10-29T08:52:03Z,R_TuehYKua3H5rHMZ,anonymous,DE,0,No Harm,2,1,10,1,10,1,28,1,1,RUB,lawyers,1,1,7,2,2,2,NA
2018-10-29T09:09:22Z,2018-10-29T09:14:38Z,100,315,2018-10-29T09:14:38Z,R_2ROoZbAXX1puBOS,anonymous,DE,0,No Harm,15,1,15,1,15,2,22,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T09:09:40Z,2018-10-29T09:15:07Z,100,327,2018-10-29T09:15:08Z,R_3jSADn2kf2Kyikd,anonymous,DE,0,No Harm,2,1,10,1,8,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T09:22:49Z,2018-10-29T09:27:40Z,100,291,2018-10-29T09:27:41Z,R_1Fzxh2X5hm6UYUj,anonymous,DE,0,No Harm,1,1,1,1,4,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T09:24:42Z,2018-10-29T09:28:44Z,100,242,2018-10-29T09:28:45Z,R_2rkE1Tlp7xqedCw,anonymous,DE,0,No Harm,8,1,8,1,8,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T09:46:12Z,2018-10-29T09:51:25Z,100,312,2018-10-29T09:51:25Z,R_0Ch0qRvv0zrTSCZ,anonymous,DE,0,No Harm,0,0,2,1,3,1,24,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T09:48:01Z,2018-10-29T09:51:34Z,100,212,2018-10-29T09:51:34Z,R_1DYfPXRhNRoMGlY,anonymous,DE,0,No Harm,0,0,0,0,5,2,27,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T08:51:25Z,2018-10-29T09:57:20Z,100,3954,2018-10-29T09:57:20Z,R_1dAzLbGp3w0IBvj,anonymous,DE,0,No Harm,1,1,3,1,4,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T09:53:17Z,2018-10-29T10:00:05Z,100,407,2018-10-29T10:00:05Z,R_31ioBoeeB3dqY2F,anonymous,DE,0,No Harm,10,1,10,1,10,2,25,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T10:00:53Z,2018-10-29T10:09:03Z,100,490,2018-10-29T10:09:04Z,R_3KYZDLCK8lvkKNT,anonymous,DE,0,No Harm,20,1,20,1,8,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T10:09:24Z,2018-10-29T10:12:41Z,100,197,2018-10-29T10:12:42Z,R_DkilLEBnQtQ9LMJ,anonymous,DE,0,No Harm,4,1,5,1,15,2,29,1,1,RUB,lawyers,1,1,8,2,2,2,NA
2018-10-29T10:20:52Z,2018-10-29T10:35:19Z,100,866,2018-10-29T10:35:20Z,R_1js5FCod8N10StD,anonymous,DE,0,No Harm,2,1,2,1,2,2,32,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T10:34:48Z,2018-10-29T10:40:38Z,100,349,2018-10-29T10:40:38Z,R_3DwGleEdW6N6jtI,anonymous,DE,0,No Harm,5,1,5,1,15,2,29,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T10:46:35Z,2018-10-29T10:50:26Z,100,231,2018-10-29T10:50:26Z,R_2PvqI0zIPbPFP3a,anonymous,DE,0,No Harm,2,1,5,1,10,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T10:46:39Z,2018-10-29T10:51:26Z,100,287,2018-10-29T10:51:27Z,R_2wLClus7BK0E69c,anonymous,DE,0,No Harm,0,0,0,0,10,2,27,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T11:00:17Z,2018-10-29T11:04:56Z,100,278,2018-10-29T11:04:56Z,R_1P2cnkpVHMSRWnY,anonymous,DE,0,No Harm,3,1,8,1,8,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T11:37:25Z,2018-10-29T11:42:02Z,100,277,2018-10-29T11:42:02Z,R_1d0k9yLGuyIHa5c,anonymous,DE,0,No Harm,20,1,20,1,15,2,25,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-29T11:56:38Z,2018-10-29T12:01:42Z,100,304,2018-10-29T12:01:42Z,R_3lGn4BiAtxFIZcU,anonymous,DE,0,No Harm,2,1,2,1,2,2,21,1,1,RUB,lawyers,1,1,6,2,2,2,NA
2018-10-29T13:14:33Z,2018-10-29T13:19:46Z,100,312,2018-10-29T13:19:46Z,R_3fV3RSnrnWC9FRk,anonymous,DE,0,No Harm,11,1,8,1,10,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-30T04:31:52Z,2018-10-30T04:37:31Z,100,338,2018-10-30T04:37:32Z,R_3iyeBOxYPzR8l6s,anonymous,DE,0,No Harm,3,1,3,1,8,1,34,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-30T04:45:24Z,2018-10-30T04:51:32Z,100,367,2018-10-30T04:51:37Z,R_xbemZZh1HTQ1SJb,anonymous,DE,0,No Harm,0,0,0,0,5,2,27,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-30T05:33:53Z,2018-10-30T05:38:33Z,100,279,2018-10-30T05:38:33Z,R_2gYmDd0yKpMX3Et,anonymous,DE,0,No Harm,15,1,15,1,7,2,28,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-30T11:17:12Z,2018-10-30T11:26:34Z,100,562,2018-10-30T11:26:34Z,R_3DbcgkWb49eiTJ3,anonymous,DE,0,No Harm,0,0,0,0,2,2,22,1,1,RUB,lawyers,1,1,4,2,2,2,Ich hatte keine technischen Probleme. Es lief alles reibungslos!
2018-10-30T01:06:46Z,2018-10-30T01:10:02Z,92,196,2018-10-31T01:10:18Z,R_8HpibwmKuO4gL2F,anonymous,DE,0,No Harm,5,1,5,1,5,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-31T02:28:58Z,2018-10-31T02:40:43Z,100,705,2018-10-31T02:40:44Z,R_6XoVdbd1dznGcYF,anonymous,DE,0,No Harm,6,1,6,1,8,1,27,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-10-31T11:40:53Z,2018-10-31T11:49:44Z,100,530,2018-10-31T11:49:44Z,R_T6gWqAeEyi6HKKZ,anonymous,DE,0,No Harm,2,1,3,1,4,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,NA
2018-11-02T04:05:09Z,2018-11-02T04:11:07Z,100,357,2018-11-02T04:11:07Z,R_1kSvuqL311mRz3g,anonymous,DE,0,No Harm,5,1,5,1,5,2,25,1,1,RUB,lawyers,1,1,7,2,2,2,"Mir erschienen die Fragen ziemlich sinnlos. Aber vielleicht gibt die Studie am Ende Auskunft darüber, warum es ging."
2018-11-02T11:36:41Z,2018-11-02T11:42:34Z,100,352,2018-11-02T11:42:34Z,R_CZvE1o1bcDLRipz,anonymous,DE,0,No Harm,1,1,3,1,5,2,22,1,1,RUB,lawyers,1,1,7,2,2,2,NA
2018-11-03T03:16:17Z,2018-11-03T03:26:18Z,100,601,2018-11-03T03:26:19Z,R_1QbaMm8kGOBfZpW,anonymous,DE,0,No Harm,1,1,3,1,6,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,"Wenn es bei der zweiten Frage ebenfalls um einen versuchten Mord geht, dann halte ich diese für nicht genau genug gestellt. Es wirkte auf mich eher so, als sei eine Körperverletzung das Ziel gewesen. Zwar kann der Tod trotzdem in Kauf genommen werden, doch diese feinen Unterschiede werden wahrscheinlich hauptsächlich juristisch geschulten Personen bewusst sein."
2018-11-07T08:51:13Z,2018-11-07T09:00:08Z,100,535,2018-11-07T09:00:09Z,R_a2DobBMMGReJ489,anonymous,DE,0,No Harm,4,1,7,1,5,1,21,1,1,RUB,lawyers,1,1,5,2,2,2,NA
