StartDate,EndDate,Progress,Duration (in seconds),RecordedDate,ResponseId,DistributionChannel,UserLanguage,Condition,Condition_name,Allergy_DV,Allergy_punish_no_punish,Const_DV,Constr_punish_no_punish,Law_opinion,Gender,Age,Lang,Uni,Uni_name,Education_group,Group_code,Main_studies,Semester,Advanced,Other_studies1,Other_studies2,Technical_problems
11/27/18 4:50,11/27/18 4:53,100,164,11/27/18 4:53,R_2ANhVrRtww1RME8,anonymous,DE,0,No Harm,3,1,4,1,4,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,
11/28/18 12:01,11/28/18 12:08,100,430,11/28/18 12:08,R_2cheUw9jNEjD1Uk,anonymous,DE,0,No Harm,5,1,5,1,3,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,
11/28/18 12:54,11/28/18 12:57,100,184,11/28/18 12:57,R_UQhBOZqmumuwjuN,anonymous,DE,0,No Harm,0,0,0,0,5,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,
11/28/18 14:33,11/28/18 14:38,100,283,11/28/18 14:38,R_2qf9l1E3cIjQ9Xo,anonymous,DE,0,No Harm,1,1,2,1,8,2,19,1,1,RUB,lawyers,0,1,1,0,2,2,
11/28/18 15:01,11/28/18 15:06,100,303,11/28/18 15:06,R_2e82F2ycClq8GHm,anonymous,DE,0,No Harm,1,1,3,1,5,1,18,1,1,RUB,lawyers,0,1,1,0,2,2,
11/28/18 23:32,11/28/18 23:36,100,251,11/28/18 23:36,R_32PXxkfGmitWv9b,anonymous,DE,0,No Harm,5,1,5,1,10,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,
11/29/18 7:51,11/29/18 7:55,100,209,11/29/18 7:55,R_307VlqoZWqEeJII,anonymous,DE,0,No Harm,0,0,5,1,5,2,24,1,1,RUB,lawyers,0,1,1,0,2,2,
11/29/18 9:03,11/29/18 9:08,100,267,11/29/18 9:08,R_1FfUDIvJKWQcCdH,anonymous,DE,0,No Harm,1,1,2,1,1,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,
11/29/18 12:48,11/29/18 12:55,100,393,11/29/18 12:55,R_1r2fr97qbmzN94o,anonymous,DE,0,No Harm,0,0,15,1,8,2,23,1,1,RUB,lawyers,0,1,1,0,2,2,
11/29/18 14:53,11/29/18 14:55,100,137,11/29/18 14:55,R_vUKW4HikFLdL5n3,anonymous,DE,0,No Harm,3,1,3,1,3,2,18,1,1,RUB,lawyers,0,1,1,0,2,2,
11/30/18 7:42,11/30/18 7:46,100,218,11/30/18 7:46,R_tKAefoGLzKQlZyp,anonymous,DE,0,No Harm,5,1,5,1,5,1,20,1,1,RUB,lawyers,0,1,1,0,2,2,
12/2/18 12:37,12/2/18 12:45,100,434,12/2/18 12:45,R_3QKUAvRiayN67eH,anonymous,DE,0,No Harm,5,1,5,1,4,2,20,1,1,RUB,lawyers,0,1,1,0,2,2,
1/6/19 10:36,1/6/19 10:41,100,320,1/6/19 10:41,R_331PVhONTBnSWOF,anonymous,DE,0,No Harm,10,1,15,1,7,2,33,1,1,HHU,lawyers,0,1,1,0,2,2,
1/6/19 11:02,1/6/19 11:07,100,292,1/6/19 11:07,R_D0QQxJi5t472JoZ,anonymous,DE,0,No Harm,3,1,3,1,5,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,Warum waren alle Protagonisten männlich? 
1/6/19 11:04,1/6/19 11:09,100,281,1/6/19 11:09,R_2bWu9lCsrzeOAcz,anonymous,DE,0,No Harm,7,1,10,1,7,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,
1/6/19 12:03,1/6/19 12:17,100,834,1/6/19 12:17,R_1MKgwZRQosq07c6,anonymous,DE,0,No Harm,0,0,0,0,5,1,28,1,1,HHU,lawyers,0,1,1,0,2,2,"Die Fragestellung geht automatisch davon aus, dass Strafe generell und Gefengnisstrafe im speziellen eine adequate Form ist auf ungewolltes Verhalten zu reagieren. Sofern das Konzept von Gefängnisstrafe generell abgelehnt wird, kann innerhalb dieses Fragebogens keine adequate Antwort außer ""0"" abgegeben werden. Dies verfälscht ggf. die Ergebnisse sofern durch den*die Ausfüllende dennoch eine Reaktion auf die Handlungen als notwendig erachtet wird"
1/6/19 12:17,1/6/19 12:30,100,780,1/6/19 12:30,R_2XafzNIFFsqT2GN,anonymous,DE,0,No Harm,8,1,8,1,15,1,18,1,1,HHU,lawyers,0,1,1,0,2,2,
1/6/19 12:56,1/6/19 13:00,100,205,1/6/19 13:00,R_3FPbPxjzS8EEIHa,anonymous,DE,0,No Harm,3,1,3,1,5,1,19,1,1,HHU,lawyers,0,1,1,0,2,2,
1/6/19 16:18,1/6/19 16:22,100,252,1/6/19 16:22,R_1hX5LV78bhnAHJk,anonymous,DE,0,No Harm,1,1,3,1,2,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,
1/7/19 1:33,1/7/19 1:40,100,405,1/7/19 1:40,R_Uu8AWcQOb7iSFqx,anonymous,DE,0,No Harm,0,0,0,0,10,1,18,1,1,HHU,lawyers,0,1,1,0,2,2,
1/7/19 4:32,1/7/19 4:36,100,256,1/7/19 4:36,R_1cYpFbu5jYAIFLO,anonymous,DE,0,No Harm,25,1,25,1,10,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,
1/6/19 10:33,1/6/19 10:43,92,643,1/7/19 10:44,R_SZBOX96POCNGexH,anonymous,DE,0,No Harm,8,1,8,1,8,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,
1/6/19 12:40,1/6/19 12:44,92,271,1/7/19 12:44,R_24OYOZSGJrtlOYc,anonymous,DE,0,No Harm,7,1,5,1,7,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,
1/7/19 14:44,1/7/19 14:48,100,280,1/7/19 14:48,R_1pLmkjotQ0LfoK1,anonymous,DE,0,No Harm,3,1,5,1,10,2,38,1,1,HHU,lawyers,0,1,1,0,2,2,
1/8/19 5:25,1/8/19 5:29,92,222,1/9/19 5:29,R_3Hzye6Dy0OFwhl4,anonymous,DE,0,No Harm,5,1,5,1,7,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,
1/9/19 5:35,1/9/19 5:45,100,577,1/9/19 5:45,R_U9kvCEfhZmqHWlr,anonymous,DE,0,No Harm,10,1,12,1,5,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,
1/9/19 9:50,1/9/19 9:55,100,267,1/9/19 9:55,R_22RL3fTpAyb7Zqh,anonymous,DE,0,No Harm,3,1,4,1,8,2,21,1,1,HHU,lawyers,0,1,1,0,2,2,
1/8/19 13:41,1/8/19 13:47,92,333,1/9/19 13:47,R_OCoOaQmwEjItr21,anonymous,DE,0,No Harm,0,0,0,0,5,2,19,1,1,HHU,lawyers,0,1,1,0,2,2,
1/10/19 8:22,1/10/19 8:27,100,271,1/10/19 8:27,R_xlLOJ8NkRKmuqRP,anonymous,DE,0,No Harm,5,1,5,1,5,2,18,1,1,HHU,lawyers,0,1,1,0,2,2,
1/21/19 3:21,1/21/19 3:27,100,305,1/21/19 3:27,R_2ZZIIWvyNibD5qp,anonymous,DE,0,No Harm,1,1,3,1,3,1,22,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 4:31,1/21/19 4:35,100,254,1/21/19 4:35,R_UWH44r2nhy0c7cZ,anonymous,DE,0,No Harm,0,0,0,0,3,2,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 4:37,1/21/19 4:41,100,224,1/21/19 4:41,R_2QFmhIoCJXu0Uq5,anonymous,DE,0,No Harm,10,1,10,1,5,1,18,1,1,Goettingen,lawyers,0,1,1,0,2,2,/
1/21/19 4:56,1/21/19 4:59,100,204,1/21/19 4:59,R_3ElHrrTu0AgLva1,anonymous,DE,0,No Harm,2,1,2,1,2,2,20,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 5:02,1/21/19 5:08,100,394,1/21/19 5:08,R_2b3FNw3vqP3B5Ap,anonymous,DE,0,No Harm,2,1,1,1,3,2,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 5:00,1/21/19 5:09,100,531,1/21/19 5:09,R_2zoplOSUlcKQR2c,anonymous,DE,0,No Harm,4,1,4,1,10,1,18,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 5:07,1/21/19 5:14,100,394,1/21/19 5:14,R_db4c1zo6nXsbQMF,anonymous,DE,0,No Harm,8,1,8,1,8,1,20,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 5:21,1/21/19 5:28,100,385,1/21/19 5:28,R_1GDIaafwHCybuoP,anonymous,DE,0,No Harm,1,1,1,1,1,2,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 5:27,1/21/19 5:36,100,559,1/21/19 5:36,R_25SHUCfnVQeiKLl,anonymous,DE,0,No Harm,8,1,8,1,8,1,20,1,1,Goettingen,lawyers,0,1,1,0,2,2,
1/21/19 5:32,1/21/19 5:36,100,240,1/21/19 5:36,R_Ybhgc2sltni0Yil,anonymous,DE,0,No Harm,0,0,0,0,5,1,19,1,1,Goettingen,lawyers,0,1,1,0,2,2,
10/26/18 8:26,10/26/18 8:30,100,228,10/26/18 8:30,R_z87VcVZ6tEmojWF,anonymous,DE,0,No Harm,5,1,5,1,3,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
10/26/18 8:57,10/26/18 9:01,100,216,10/26/18 9:01,R_3jUxlCopB6ANX3L,anonymous,DE,0,No Harm,2,1,7,1,3,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,
10/26/18 10:43,10/26/18 10:47,100,238,10/26/18 10:47,R_Zyi2je0psFetQC5,anonymous,DE,0,No Harm,12,1,8,1,10,2,21,1,1,RUB,lawyers,1,1,3,2,2,2,
10/26/18 11:03,10/26/18 11:08,100,329,10/26/18 11:08,R_33ajIdT9TmFFn7r,anonymous,DE,0,No Harm,3,1,3,1,2,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,
10/27/18 9:05,10/27/18 9:12,100,429,10/27/18 9:12,R_3iFo14z8xt8Crkw,anonymous,DE,0,No Harm,5,1,5,1,3,2,25,1,1,RUB,lawyers,1,1,9,2,2,2,
10/27/18 7:44,10/27/18 7:51,92,377,10/28/18 7:51,R_3ltX8nwngjd8Aer,anonymous,DE,0,No Harm,0,0,1,1,3,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,
10/29/18 6:12,10/29/18 6:16,100,276,10/29/18 6:16,R_1kLgjdzHOEXjiYO,anonymous,DE,0,No Harm,6,1,6,1,6,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
10/29/18 8:46,10/29/18 8:51,100,311,10/29/18 8:51,R_1HoCwj2OKcrMBBK,anonymous,DE,0,No Harm,2,1,2,1,10,2,22,1,1,RUB,lawyers,1,1,7,2,2,2,
10/29/18 8:39,10/29/18 8:52,100,762,10/29/18 8:52,R_TuehYKua3H5rHMZ,anonymous,DE,0,No Harm,2,1,10,1,10,1,28,1,1,RUB,lawyers,1,1,7,2,2,2,
10/29/18 9:09,10/29/18 9:14,100,315,10/29/18 9:14,R_2ROoZbAXX1puBOS,anonymous,DE,0,No Harm,15,1,15,1,15,2,22,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 9:09,10/29/18 9:15,100,327,10/29/18 9:15,R_3jSADn2kf2Kyikd,anonymous,DE,0,No Harm,2,1,10,1,8,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 9:22,10/29/18 9:27,100,291,10/29/18 9:27,R_1Fzxh2X5hm6UYUj,anonymous,DE,0,No Harm,1,1,1,1,4,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 9:24,10/29/18 9:28,100,242,10/29/18 9:28,R_2rkE1Tlp7xqedCw,anonymous,DE,0,No Harm,8,1,8,1,8,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 9:46,10/29/18 9:51,100,312,10/29/18 9:51,R_0Ch0qRvv0zrTSCZ,anonymous,DE,0,No Harm,0,0,2,1,3,1,24,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 9:48,10/29/18 9:51,100,212,10/29/18 9:51,R_1DYfPXRhNRoMGlY,anonymous,DE,0,No Harm,0,0,0,0,5,2,27,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 8:51,10/29/18 9:57,100,3954,10/29/18 9:57,R_1dAzLbGp3w0IBvj,anonymous,DE,0,No Harm,1,1,3,1,4,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 9:53,10/29/18 10:00,100,407,10/29/18 10:00,R_31ioBoeeB3dqY2F,anonymous,DE,0,No Harm,10,1,10,1,10,2,25,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 10:00,10/29/18 10:09,100,490,10/29/18 10:09,R_3KYZDLCK8lvkKNT,anonymous,DE,0,No Harm,20,1,20,1,8,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 10:09,10/29/18 10:12,100,197,10/29/18 10:12,R_DkilLEBnQtQ9LMJ,anonymous,DE,0,No Harm,4,1,5,1,15,2,29,1,1,RUB,lawyers,1,1,8,2,2,2,
10/29/18 10:20,10/29/18 10:35,100,866,10/29/18 10:35,R_1js5FCod8N10StD,anonymous,DE,0,No Harm,2,1,2,1,2,2,32,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 10:34,10/29/18 10:40,100,349,10/29/18 10:40,R_3DwGleEdW6N6jtI,anonymous,DE,0,No Harm,5,1,5,1,15,2,29,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 10:46,10/29/18 10:50,100,231,10/29/18 10:50,R_2PvqI0zIPbPFP3a,anonymous,DE,0,No Harm,2,1,5,1,10,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 10:46,10/29/18 10:51,100,287,10/29/18 10:51,R_2wLClus7BK0E69c,anonymous,DE,0,No Harm,0,0,0,0,10,2,27,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 11:00,10/29/18 11:04,100,278,10/29/18 11:04,R_1P2cnkpVHMSRWnY,anonymous,DE,0,No Harm,3,1,8,1,8,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 11:37,10/29/18 11:42,100,277,10/29/18 11:42,R_1d0k9yLGuyIHa5c,anonymous,DE,0,No Harm,20,1,20,1,15,2,25,1,1,RUB,lawyers,1,1,9,2,2,2,
10/29/18 11:56,10/29/18 12:01,100,304,10/29/18 12:01,R_3lGn4BiAtxFIZcU,anonymous,DE,0,No Harm,2,1,2,1,2,2,21,1,1,RUB,lawyers,1,1,6,2,2,2,
10/29/18 13:14,10/29/18 13:19,100,312,10/29/18 13:19,R_3fV3RSnrnWC9FRk,anonymous,DE,0,No Harm,11,1,8,1,10,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,
10/30/18 4:31,10/30/18 4:37,100,338,10/30/18 4:37,R_3iyeBOxYPzR8l6s,anonymous,DE,0,No Harm,3,1,3,1,8,1,34,1,1,RUB,lawyers,1,1,9,2,2,2,
10/30/18 4:45,10/30/18 4:51,100,367,10/30/18 4:51,R_xbemZZh1HTQ1SJb,anonymous,DE,0,No Harm,0,0,0,0,5,2,27,1,1,RUB,lawyers,1,1,9,2,2,2,
10/30/18 5:33,10/30/18 5:38,100,279,10/30/18 5:38,R_2gYmDd0yKpMX3Et,anonymous,DE,0,No Harm,15,1,15,1,7,2,28,1,1,RUB,lawyers,1,1,9,2,2,2,
10/30/18 11:17,10/30/18 11:26,100,562,10/30/18 11:26,R_3DbcgkWb49eiTJ3,anonymous,DE,0,No Harm,0,0,0,0,2,2,22,1,1,RUB,lawyers,1,1,4,2,2,2,Ich hatte keine technischen Probleme. Es lief alles reibungslos!
10/30/18 1:06,10/30/18 1:10,92,196,10/31/18 1:10,R_8HpibwmKuO4gL2F,anonymous,DE,0,No Harm,5,1,5,1,5,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,
10/31/18 2:28,10/31/18 2:40,100,705,10/31/18 2:40,R_6XoVdbd1dznGcYF,anonymous,DE,0,No Harm,6,1,6,1,8,1,27,1,1,RUB,lawyers,1,1,9,2,2,2,
10/31/18 11:40,10/31/18 11:49,100,530,10/31/18 11:49,R_T6gWqAeEyi6HKKZ,anonymous,DE,0,No Harm,2,1,3,1,4,2,24,1,1,RUB,lawyers,1,1,9,2,2,2,
11/2/18 4:05,11/2/18 4:11,100,357,11/2/18 4:11,R_1kSvuqL311mRz3g,anonymous,DE,0,No Harm,5,1,5,1,5,2,25,1,1,RUB,lawyers,1,1,7,2,2,2,"Mir erschienen die Fragen ziemlich sinnlos. Aber vielleicht gibt die Studie am Ende Auskunft darüber, warum es ging."
11/2/18 11:36,11/2/18 11:42,100,352,11/2/18 11:42,R_CZvE1o1bcDLRipz,anonymous,DE,0,No Harm,1,1,3,1,5,2,22,1,1,RUB,lawyers,1,1,7,2,2,2,
11/3/18 3:16,11/3/18 3:26,100,601,11/3/18 3:26,R_1QbaMm8kGOBfZpW,anonymous,DE,0,No Harm,1,1,3,1,6,2,23,1,1,RUB,lawyers,1,1,9,2,2,2,"Wenn es bei der zweiten Frage ebenfalls um einen versuchten Mord geht, dann halte ich diese für nicht genau genug gestellt. Es wirkte auf mich eher so, als sei eine Körperverletzung das Ziel gewesen. Zwar kann der Tod trotzdem in Kauf genommen werden, doch diese feinen Unterschiede werden wahrscheinlich hauptsächlich juristisch geschulten Personen bewusst sein. "
11/7/18 8:51,11/7/18 9:00,100,535,11/7/18 9:00,R_a2DobBMMGReJ489,anonymous,DE,0,No Harm,4,1,7,1,5,1,21,1,1,RUB,lawyers,1,1,5,2,2,2,
11/7/18 10:23,11/7/18 10:27,100,230,11/7/18 10:27,R_Z1YySptGN5iddV7,anonymous,DE,0,No Harm,7,1,7,1,7,2,21,1,1,RUB,lawyers,1,1,4,2,2,2,
11/7/18 10:29,11/7/18 10:35,100,324,11/7/18 10:35,R_57ulYGLobMeDXxf,anonymous,DE,0,No Harm,2,1,3,1,3,1,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 10:36,11/7/18 10:43,100,421,11/7/18 10:43,R_3CAW360tv4bmWLV,anonymous,DE,0,No Harm,10,1,8,1,12,1,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 10:41,11/7/18 10:47,100,346,11/7/18 10:47,R_vHXiyxFFznKb0qJ,anonymous,DE,0,No Harm,4,1,4,1,12,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 10:28,11/7/18 10:48,100,1175,11/7/18 10:48,R_3O6Sntzmv5gdI10,anonymous,DE,0,No Harm,5,1,10,1,5,1,22,1,1,RUB,lawyers,1,1,4,2,2,2,
11/7/18 10:42,11/7/18 10:48,100,352,11/7/18 10:48,R_24wqxwg4Xcb1uyH,anonymous,DE,0,No Harm,5,1,5,1,2,1,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 10:52,11/7/18 10:56,100,225,11/7/18 10:56,R_3Rt5eeaRViTFyWE,anonymous,DE,0,No Harm,2,1,3,1,5,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 10:51,11/7/18 10:58,100,428,11/7/18 10:58,R_b9oQF2Xfoh2LLUd,anonymous,DE,0,No Harm,25,1,25,1,15,1,28,1,1,RUB,lawyers,1,1,4,2,2,2,
11/7/18 11:28,11/7/18 11:40,100,720,11/7/18 11:40,R_2tEiSoN6f2qx3VE,anonymous,DE,0,No Harm,2,1,2,1,10,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 11:55,11/7/18 12:08,100,743,11/7/18 12:08,R_3j7FKKmCOq7HXyd,anonymous,DE,0,No Harm,15,1,15,1,10,2,26,1,1,RUB,lawyers,1,1,4,2,2,2,
11/7/18 12:16,11/7/18 12:21,100,317,11/7/18 12:21,R_bEmaFqTeOYH1t17,anonymous,DE,0,No Harm,12,1,12,1,12,1,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 12:23,11/7/18 12:29,100,356,11/7/18 12:29,R_0dYy2lPyOcOAtEZ,anonymous,DE,0,No Harm,18,1,18,1,15,1,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 12:55,11/7/18 12:59,100,246,11/7/18 12:59,R_DCXI2FhRtBb6hDb,anonymous,DE,0,No Harm,5,1,10,1,10,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 13:01,11/7/18 13:04,100,232,11/7/18 13:04,R_2wdhOWcitqUDQIE,anonymous,DE,0,No Harm,5,1,5,1,6,2,22,1,1,RUB,lawyers,1,1,4,2,2,2,
11/7/18 13:19,11/7/18 13:25,100,381,11/7/18 13:25,R_2CxJinPCNSAdI49,anonymous,DE,0,No Harm,10,1,10,1,8,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 13:28,11/7/18 13:36,100,458,11/7/18 13:36,R_30elq7eHZnOwH7v,anonymous,DE,0,No Harm,10,1,10,1,10,2,20,1,1,RUB,lawyers,1,1,5,2,2,2,
11/7/18 14:26,11/7/18 14:31,100,322,11/7/18 14:31,R_2uqvzlnnnAiyaeN,anonymous,DE,0,No Harm,2,1,2,1,5,2,20,1,1,RUB,lawyers,1,1,4,2,2,2,
11/7/18 14:31,11/7/18 14:37,100,323,11/7/18 14:37,R_QgB2yZbMlDy0VZT,anonymous,DE,0,No Harm,1,1,4,1,3,1,24,1,1,RUB,lawyers,1,1,8,2,2,2,
11/7/18 14:43,11/7/18 14:51,100,502,11/7/18 14:51,R_A0707pxJgmRL2fv,anonymous,DE,0,No Harm,2,1,5,1,5,1,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 16:05,11/7/18 16:10,100,314,11/7/18 16:10,R_1KiG9DpIwwVYbpv,anonymous,DE,0,No Harm,0,0,0,0,4,1,22,1,1,RUB,lawyers,1,1,5,2,2,2,
11/7/18 15:41,11/7/18 16:45,100,3867,11/7/18 16:45,R_pa9DHgbidcSncbv,anonymous,DE,0,No Harm,2,1,2,1,4,1,21,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 16:42,11/7/18 16:46,100,271,11/7/18 16:46,R_2zcn8tSIyZTqRBi,anonymous,DE,0,No Harm,6,1,8,1,8,2,22,1,1,RUB,lawyers,1,1,5,2,2,2,
11/7/18 22:50,11/7/18 22:56,100,370,11/7/18 22:56,R_1Sn5CBA91bvZ8Zj,anonymous,DE,0,No Harm,4,1,11,1,13,1,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 22:39,11/7/18 23:00,100,1261,11/7/18 23:00,R_3siCnZGncgeHybX,anonymous,DE,0,No Harm,5,1,10,1,6,2,23,1,1,RUB,lawyers,1,1,5,2,2,2,
11/7/18 23:59,11/8/18 0:05,100,332,11/8/18 0:05,R_2EuiweSTiGEQd58,anonymous,DE,0,No Harm,2,1,3,1,5,1,24,1,1,RUB,lawyers,1,1,9,2,2,2,/
11/8/18 0:43,11/8/18 0:48,100,260,11/8/18 0:48,R_yUYmxkqz8BF01sB,anonymous,DE,0,No Harm,9,1,12,1,12,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/8/18 1:02,11/8/18 1:13,100,655,11/8/18 1:13,R_3COhArE8gUV0HuT,anonymous,DE,0,No Harm,5,1,7,1,5,1,22,1,1,RUB,lawyers,1,1,4,2,2,2,
11/8/18 2:30,11/8/18 2:41,100,621,11/8/18 2:41,R_2bI8JBWsVOJMcKI,anonymous,DE,0,No Harm,4,1,4,1,5,1,22,1,1,RUB,lawyers,1,1,5,2,2,2,
11/8/18 3:25,11/8/18 3:59,100,2048,11/8/18 3:59,R_1eUzWZoOqchcF8o,anonymous,DE,0,No Harm,5,1,5,1,5,1,22,1,1,RUB,lawyers,1,1,5,2,2,2,
11/8/18 4:33,11/8/18 4:39,100,338,11/8/18 4:39,R_1BOTam5evuhkmR8,anonymous,DE,0,No Harm,2,1,2,1,10,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/8/18 7:02,11/8/18 7:09,100,397,11/8/18 7:09,R_1jrkDmZhMrDhi9f,anonymous,DE,0,No Harm,2,1,5,1,5,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/8/18 8:06,11/8/18 8:13,100,398,11/8/18 8:13,R_3hfGFkrFtlAD2sh,anonymous,DE,0,No Harm,15,1,15,1,8,2,18,1,1,RUB,lawyers,1,1,3,2,2,2,
11/8/18 8:50,11/8/18 9:01,100,690,11/8/18 9:01,R_24vAps6RjWN3vvQ,anonymous,DE,0,No Harm,3,1,3,1,2,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 11:02,11/7/18 11:07,92,288,11/8/18 11:07,R_1K3Y4OvkJShw5Cg,anonymous,DE,0,No Harm,5,1,5,1,7,1,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/8/18 12:47,11/8/18 13:02,100,929,11/8/18 13:02,R_1QoyOfM1e9oq5VA,anonymous,DE,0,No Harm,8,1,10,1,10,1,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/7/18 14:06,11/7/18 14:11,92,328,11/8/18 14:12,R_2uU7pTdJrgtpX4f,anonymous,DE,0,No Harm,0,0,24,1,5,1,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/8/18 15:23,11/8/18 15:37,100,848,11/8/18 15:37,R_2fAT9fnnZmlWTV9,anonymous,DE,0,No Harm,10,1,10,1,8,2,20,1,1,RUB,lawyers,1,1,5,2,2,2,
11/7/18 20:24,11/7/18 20:27,96,187,11/8/18 20:28,R_3Hk3PWvB1eG2t9O,anonymous,DE,0,No Harm,0,0,0,0,7,2,20,1,1,RUB,lawyers,1,1,3,2,2,2,
11/8/18 23:41,11/8/18 23:50,100,524,11/8/18 23:50,R_DhOx5e40ikeqoF3,anonymous,DE,0,No Harm,10,1,20,1,10,2,21,1,1,RUB,lawyers,1,1,4,2,2,2,
11/7/18 23:48,11/7/18 23:52,92,241,11/8/18 23:53,R_2SIdGxk8hy4Z7rR,anonymous,DE,0,No Harm,2,1,2,1,5,1,22,1,1,RUB,lawyers,1,1,3,2,2,2,
11/9/18 3:58,11/9/18 4:03,100,274,11/9/18 4:03,R_2pJETze0Pea7s2g,anonymous,DE,0,No Harm,5,1,5,1,5,2,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/9/18 4:39,11/9/18 4:43,100,228,11/9/18 4:43,R_1OBK6lviHlx0a4k,anonymous,DE,0,No Harm,8,1,8,1,5,2,20,1,1,RUB,lawyers,1,1,5,2,2,2,
11/8/18 7:12,11/8/18 7:32,92,1184,11/9/18 7:32,R_abfoaKUoduSN4oF,anonymous,DE,0,No Harm,0,0,3,1,3,1,22,1,1,RUB,lawyers,1,1,5,2,2,2,
11/9/18 4:38,11/9/18 8:30,100,13940,11/9/18 8:30,R_3G2qXQicGMmI3rB,anonymous,DE,0,No Harm,10,1,10,1,10,1,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/9/18 13:47,11/9/18 13:55,100,481,11/9/18 13:55,R_3svtXLbf8G7tisg,anonymous,DE,0,No Harm,15,1,15,1,15,2,21,1,1,RUB,lawyers,1,1,6,2,2,2,
11/9/18 16:07,11/9/18 16:13,100,334,11/9/18 16:13,R_1IXwC6qPCWVXIrd,anonymous,DE,0,No Harm,0,0,5,1,10,1,19,1,1,RUB,lawyers,1,1,3,2,2,2,
11/9/18 16:55,11/9/18 17:00,100,301,11/9/18 17:00,R_WqRlu5Q2VBteYuJ,anonymous,DE,0,No Harm,2,1,2,1,1,1,24,1,1,RUB,lawyers,1,1,5,2,2,2,
